cid,record_id,Country,age,gender,marital,educ,educ_other,child_dependants,Regions,healthtype_2,role,role_other,healthtype,If_Yes,jobrole,train_years,experience_1,experience_2,experience_3,experience_4,service_demand_1,service_demand_2,skills_1,skills_2,skills_3,belief,conseq_beliefs_1,conseq_beliefs_2,conseq_beliefs_3,intentions,environment_context_1,environment_context_2,environment_context_3,environment_context_4,social_influence_1,social_influence_2,social_influence_3,social_influence_4,emotion_1,emotion_2,emotion_3,emotion_4,emotion_5,trust_1,trust_2,trust_3
hcw_9420,1007,Uganda,59,1,7,NULL,NULL,4,Kampala,1,6,NULL,1,1,1,NULL,1,1,1,1,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,2,2,6,2,1,1
hcw_9421,1008,Uganda,31,1,3,NULL,NULL,1,Kampala,1,5,NULL,8,1,1,NULL,3,2,1,2,5,6,6,6,6,7,6,7,1,7,6,5,7,4,6,7,7,7,7,7,5,7,7,2,3,2
hcw_9422,1009,Uganda,21,1,1,NULL,NULL,6,Kampala,1,6,NULL,1,1,1,NULL,1,2,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1
hcw_9423,1010,Uganda,24,1,1,NULL,NULL,6,Kampala,1,5,NULL,8,1,1,NULL,2,2,1,2,6,6,6,6,6,6,2,6,2,6,6,6,6,2,6,6,6,6,6,6,6,6,6,5,5,1
hcw_9424,1011,Uganda,28,1,3,NULL,NULL,1,Kampala,1,6,NULL,5,1,1,NULL,1,1,1,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
hcw_9425,1012,Uganda,28,1,3,NULL,NULL,1,Kampala,1,6,NULL,5,1,1,NULL,1,1,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
hcw_9426,1013,Uganda,34,1,3,NULL,NULL,2,Kampala,1,8,NULL,1,1,1,NULL,1,2,1,2,6,6,7,7,7,6,6,6,7,7,6,6,6,6,7,7,6,6,2,2,2,6,2,1,1,2
hcw_9427,1014,Uganda,27,2,2,NULL,NULL,6,Kampala,1,2,NULL,1,1,1,NULL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,4,7,7,4,6,5,4,4,4
hcw_9428,1015,Uganda,37,1,1,NULL,NULL,4,Kampala,1,6,NULL,5,1,1,NULL,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hcw_9429,1016,Uganda,30,1,1,NULL,NULL,6,Kampala,1,6,NULL,1,1,1,NULL,2,2,2,2,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,2,6,6,2,6,6,5,5,5
hcw_9430,1017,Uganda,31,1,2,NULL,NULL,1,Kampala,1,10,NULL,1,1,1,NULL,1,2,1,1,1,1,7,7,7,7,1,7,1,7,7,1,7,7,7,7,7,1,7,7,2,1,7,1,1,1
hcw_9431,1018,Uganda,50,1,3,NULL,NULL,6,Kampala,1,9,NULL,1,NULL,1,NULL,1,2,1,2,1,1,7,2,7,6,1,7,1,7,5,5,6,6,1,7,6,1,7,7,6,7,1,5,5,5
hcw_9432,1019,Uganda,31,2,1,NULL,NULL,6,Kampala,1,10,NULL,12,NULL,1,NULL,1,1,1,1,7,7,7,7,7,6,7,6,7,5,6,6,6,7,7,6,6,6,7,7,7,7,7,1,1,1
hcw_9433,1020,Uganda,31,2,3,NULL,NULL,6,Mid Eastern,2,6,NULL,12,2,1,NULL,1,2,1,2,3,2,2,3,3,6,1,1,6,2,2,2,5,2,3,6,2,2,6,6,2,6,6,4,5,4
hcw_9434,1021,Uganda,35,1,3,NULL,NULL,5,Kampala,1,7,Clinical officer,1,2,1,NULL,2,2,1,2,2,2,2,2,2,5,2,2,6,7,5,2,7,2,5,7,5,5,7,7,2,6,2,6,5,4
hcw_9435,1022,Uganda,28,2,2,NULL,NULL,1,Mid Western,1,7,Laboratory Technician,10,1,1,NULL,2,2,2,2,2,2,2,6,6,6,2,6,5,6,6,2,5,5,6,6,6,3,6,6,5,5,6,5,2,2
hcw_9436,1023,Uganda,39,1,3,NULL,NULL,4,Mid Western,2,6,NULL,1,1,1,NULL,2,2,1,1,5,5,5,6,6,6,6,6,5,6,6,5,6,6,7,7,7,5,6,6,2,6,7,2,1,1
hcw_9437,1024,Uganda,40,2,3,NULL,NULL,4,Mid Western,2,7,Laboratory technologist,10,1,1,NULL,2,2,2,2,5,5,5,6,6,6,6,6,5,6,6,2,6,6,6,6,6,3,6,6,5,6,6,2,1,1
hcw_9438,1025,Uganda,60,2,3,NULL,NULL,4,Central 1,2,7,Clinical officer,1,1,1,NULL,1,1,1,2,7,7,2,1,1,1,1,1,2,1,1,1,7,6,7,7,7,7,7,7,6,7,6,6,6,6
hcw_9439,1026,Uganda,58,2,3,NULL,NULL,2,Central 1,2,7,Clinical officer,1,1,1,NULL,2,2,1,2,6,6,6,6,6,5,6,6,2,6,7,6,2,1,6,7,7,2,7,7,7,6,2,1,1,1
hcw_9440,1027,Uganda,24,1,1,NULL,NULL,2,Central 1,2,6,NULL,1,1,1,NULL,1,2,1,1,6,6,5,6,7,7,6,6,5,6,6,6,2,2,6,6,6,6,1,7,5,5,2,5,5,5
hcw_9441,1028,Uganda,56,1,7,NULL,NULL,4,Central 1,2,5,NULL,1,1,1,NULL,1,2,2,2,7,7,2,7,7,7,6,7,2,7,7,7,7,7,7,7,7,7,2,7,2,7,7,2,2,2
